player;Player_Full_Name;position;team;age;birth_year;minutes_90s;tackles;tackles_won;tackles_def_3rd;tackles_mid_3rd;tackles_att_3rd;dribble_tackles;dribbles_vs;dribble_tackles_pct;dribbled_past;blocks;blocked_shots;blocked_passes;interceptions;tackles_interceptions;clearances;errors;Source;sca;sca_per90;sca_passes_live;sca_passes_dead;sca_dribbles;sca_shots;sca_fouled;sca_defense;gca;gca_per90;gca_passes_live;gca_passes_dead;gca_dribbles;gca_shots;gca_fouled;gca_defense;club;gk_games;gk_games_starts;gk_minutes;gk_goals_against;gk_goals_against_per90;gk_shots_on_target_against;gk_saves;gk_save_pct;gk_wins;gk_ties;gk_losses;gk_clean_sheets;gk_clean_sheets_pct;gk_pens_att;gk_pens_allowed;gk_pens_saved;gk_pens_missed;gk_pens_save_pct;gk_free_kick_goals_against;gk_corner_kick_goals_against;gk_own_goals_against;gk_psxg;gk_psnpxg_per_shot_on_target_against;gk_psxg_net;gk_psxg_net_per90;gk_passes_completed_launched;gk_passes_launched;gk_passes_pct_launched;gk_passes;gk_passes_throws;gk_pct_passes_launched;gk_passes_length_avg;gk_goal_kicks;gk_pct_goal_kicks_launched;gk_goal_kick_length_avg;gk_crosses;gk_crosses_stopped;gk_crosses_stopped_pct;gk_def_actions_outside_pen_area;gk_def_actions_outside_pen_area_per90;gk_avg_distance_def_actions;cards_yellow;cards_red;cards_yellow_red;fouls;fouled;offsides;crosses;pens_won;pens_conceded;own_goals;ball_recoveries;aerials_won;aerials_lost;aerials_won_pct;passes_completed;passes;passes_pct;passes_total_distance;passes_progressive_distance;passes_completed_short;passes_short;passes_pct_short;passes_completed_medium;passes_medium;passes_pct_medium;passes_completed_long;passes_long;passes_pct_long;assists;xg_assist;pass_xa;xg_assist_net;assisted_shots;passes_into_final_third;passes_into_penalty_area;crosses_into_penalty_area;progressive_passes;passes_live;passes_dead;passes_free_kicks;through_balls;passes_switches;throw_ins;corner_kicks;corner_kicks_in;corner_kicks_out;corner_kicks_straight;passes_offsides;passes_blocked;games;minutes;minutes_per_game;minutes_pct;games_starts;minutes_per_start;games_complete;games_subs;minutes_per_sub;unused_subs;points_per_game;on_goals_for;on_goals_against;plus_minus;plus_minus_per90;plus_minus_wowy;on_xg_for;on_xg_against;xg_plus_minus;xg_plus_minus_per90;xg_plus_minus_wowy;touches;touches_def_pen_area;touches_def_3rd;touches_mid_3rd;touches_att_3rd;touches_att_pen_area;touches_live_ball;dribbles_completed;dribbles;dribbles_completed_pct;miscontrols;dispossessed;passes_received;progressive_passes_received;goals;shots;shots_on_target;shots_on_target_pct;shots_per90;shots_on_target_per90;goals_per_shot;goals_per_shot_on_target;average_shot_distance;shots_free_kicks;pens_made;pens_att;xg;npxg;npxg_per_shot;xg_net;npxg_net;goals_pens;goals_per90;assists_per90;goals_assists_per90;goals_pens_per90;goals_assists_pens_per90;npxg_xg_assist;xg_per90;xg_assist_per90;xg_xg_assist_per90;npxg_per90;npxg_xg_assist_per90;team_color
Stefan Mitrović;Stefan Mitrović;DF;Serbia;32-210;1990;0.4;0.0;0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;1.0;0.0;2.0;0.0;18.0;21.0;85.7;313.0;111.0;7.0;8.0;87.5;8.0;9.0;88.9;2.0;3.0;66.7;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;35.0;35.0;13.0;0;;0;1;35.0;2;1.0;0.0;2.0;-2.0;-5.14;-4.76;0.5;1.0;-0.6;-1.43;-0.13;22.0;1.0;8.0;13.0;1.0;0.0;22.0;0.0;0.0;;0.0;0.0;19.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#0A1FAB
Stephen Eustáquio;Stephen Antunes Eustáquio;MF;Canada;25-362;1996;1.4;4.0;2;2.0;2.0;0.0;1.0;3.0;33.3;2.0;0.0;0.0;0.0;2;6.0;6.0;0.0;player_defense.csv;6.0;4.32;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;1;0;1;0.0;0.0;0;10.0;1.0;1.0;50.0;83.0;93.0;89.2;1443.0;497.0;40.0;41.0;97.6;29.0;29.0;100.0;12.0;17.0;70.6;0;0.2;0.3;-0.2;2.0;8.0;3.0;0.0;10.0;89.0;4.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2;125.0;63.0;46.3;2;63.0;0;0;;1;0.0;1.0;3.0;-2.0;-1.44;0.42;2.4;1.4;1.0;0.71;1.11;109.0;8.0;17.0;69.0;23.0;1.0;109.0;1.0;1.0;100.0;0.0;2.0;76.0;2.0;0;3;0;0.0;2.16;0.0;0.0;;19.8;0.0;0;0;0.2;0.2;0.06;-0.2;-0.2;0;0.0;0.0;0.0;0.0;0.0;0.3;0.13;0.11;0.24;0.13;0.24;#F00B42
Steve Mandanda;Steve Mandanda;GK;France;37-265;1985;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Rennes;1.0;1.0;90.0;1.0;1.0;3.0;2.0;66.7;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.6;0.18;-0.4;-0.45;1.0;12.0;8.3;22.0;6.0;40.9;36.7;9.0;33.3;33.6;19.0;1.0;5.3;0.0;0.0;11.7;0;0;0;0;0;0;0;0.0;0.0;0;1.0;0.0;0.0;;19.0;31.0;61.3;414.0;303.0;2.0;2.0;100.0;15.0;15.0;100.0;2.0;14.0;14.3;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;90.0;90.0;13.6;1;90.0;1;0;;6;0.0;0.0;1.0;-1.0;-1.0;-2.42;0.8;0.5;0.3;0.3;-0.24;32.0;28.0;32.0;0.0;0.0;0.0;32.0;0.0;0.0;;0.0;0.0;9.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#002395
Steven Berghuis;Steven Berghuis;MF;Netherlands;30-364;1991;2.2;2.0;1;1.0;0.0;1.0;1.0;2.0;50.0;1.0;1.0;0.0;1.0;0;2.0;0.0;0.0;player_defense.csv;3.0;1.59;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.53;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;4;0;0;13;0.0;0.0;0;8.0;1.0;2.0;33.3;97.0;131.0;74.0;1789.0;507.0;41.0;51.0;80.4;33.0;44.0;75.0;17.0;24.0;70.8;1;0.1;0.2;0.9;2.0;17.0;2.0;1.0;8.0;121.0;10.0;6.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;4;200.0;50.0;41.7;1;78.0;0;3;41.0;1;2.0;2.0;1.0;1.0;0.45;-1.16;0.8;2.0;-1.2;-0.66;-0.59;141.0;0.0;10.0;84.0;49.0;2.0;141.0;1.0;4.0;25.0;1.0;1.0;109.0;11.0;0;5;0;0.0;2.25;0.0;0.0;;22.5;1.0;0;0;0.3;0.3;0.05;-0.3;-0.3;0;0.0;0.45;0.45;0.0;0.45;0.3;0.13;0.04;0.17;0.13;0.17;#FF6A00
Steven Bergwijn;Steven Bergwijn;FW;Netherlands;25-071;1997;2.4;1.0;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;2.0;0;1.0;0.0;0.0;player_defense.csv;2.0;0.85;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;4;0;0;0.0;0.0;0;4.0;0.0;0.0;;64.0;72.0;88.9;679.0;79.0;46.0;51.0;90.2;10.0;11.0;90.9;2.0;3.0;66.7;0;0.0;0.3;0.0;0.0;2.0;1.0;0.0;2.0;71.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4;213.0;53.0;44.4;3;56.0;0;1;45.0;1;2.0;2.0;2.0;0.0;0.0;-2.02;1.8;2.5;-0.7;-0.3;-0.05;85.0;0.0;5.0;45.0;36.0;4.0;85.0;1.0;4.0;25.0;4.0;2.0;74.0;22.0;0;2;0;0.0;0.85;0.0;0.0;;15.5;0.0;0;0;0.5;0.5;0.25;-0.5;-0.5;0;0.0;0.0;0.0;0.0;0.0;0.5;0.21;0.0;0.21;0.21;0.21;#FF6A00
Steven Vitória;Steven de Sousa Vitoria;DF;Canada;35-341;1987;3.0;3.0;3;1.0;2.0;0.0;3.0;3.0;100.0;0.0;4.0;2.0;2.0;0;3.0;7.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;6;5;0;0;0.0;0.0;0;18.0;4.0;2.0;66.7;160.0;186.0;86.0;2837.0;1119.0;77.0;83.0;92.8;66.0;70.0;94.3;16.0;30.0;53.3;0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;182.0;4.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3;270.0;90.0;100.0;3;90.0;3;0;;0;0.0;2.0;7.0;-5.0;-1.67;;4.2;3.9;0.3;0.11;;203.0;14.0;85.0;117.0;1.0;0.0;203.0;0.0;1.0;0.0;1.0;1.0;142.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#F00B42
Strahinja Pavlović;Strahinja Pavlović;DF;Serbia;21-208;2001;2.6;7.0;2;4.0;3.0;0.0;3.0;6.0;50.0;3.0;6.0;1.0;5.0;1;8.0;7.0;0.0;player_defense.csv;2.0;0.77;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;6;4;0;1;0.0;0.0;0;18.0;12.0;2.0;85.7;121.0;156.0;77.6;1987.0;944.0;55.0;66.0;83.3;54.0;66.0;81.8;8.0;17.0;47.1;0;0.0;0.1;0.0;0.0;15.0;0.0;0.0;13.0;152.0;4.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;3;235.0;78.0;87.0;3;78.0;2;0;;0;0.33;5.0;6.0;-1.0;-0.38;4.76;2.9;6.3;-3.4;-1.3;0.13;186.0;14.0;71.0;101.0;17.0;3.0;186.0;2.0;3.0;66.7;4.0;3.0;120.0;3.0;1;2;1;50.0;0.77;0.38;0.5;1.0;10.0;0.0;0;0;0.2;0.2;0.08;0.8;0.8;1;0.38;0.0;0.38;0.38;0.38;0.2;0.07;0.0;0.07;0.07;0.07;#0A1FAB
Sultan Al-Ghanam;Sultan Abdullah Salim Al Ghannam;DF;Saudi Arabia;28-226;1994;1.4;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;1.0;2.0;2;2.0;3.0;0.0;player_defense.csv;1.0;0.71;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;0;1;7;0.0;0.0;0;4.0;0.0;0.0;;34.0;52.0;65.4;489.0;245.0;23.0;27.0;85.2;9.0;14.0;64.3;2.0;8.0;25.0;0;0.1;0.1;-0.1;1.0;0.0;2.0;2.0;5.0;37.0;15.0;1.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;3.0;3;126.0;42.0;46.7;1;87.0;0;2;20.0;0;1.0;0.0;3.0;-3.0;-2.14;-2.77;0.8;3.4;-2.6;-1.88;-1.63;68.0;5.0;19.0;25.0;26.0;3.0;68.0;0.0;2.0;0.0;4.0;1.0;36.0;2.0;0;2;0;0.0;1.43;0.0;0.0;;7.6;0.0;0;0;0.2;0.2;0.08;-0.2;-0.2;0;0.0;0.0;0.0;0.0;0.0;0.2;0.12;0.05;0.17;0.12;0.17;#006C35
Taha Yassine Khenissi;Taha Yassine Khenissi;FW;Tunisia;30-346;1992;0.3;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;1.0;3.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;3;1;0;0;0.0;0.0;0;0.0;1.0;2.0;33.3;2.0;6.0;33.3;27.0;0.0;1.0;1.0;100.0;1.0;2.0;50.0;0.0;0.0;;0;0.1;0.0;-0.1;1.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2;29.0;15.0;10.7;0;;0;2;15.0;1;0.5;0.0;0.0;0.0;0.0;0.0;0.4;0.2;0.2;0.59;0.85;8.0;1.0;1.0;3.0;4.0;2.0;8.0;0.0;0.0;;1.0;2.0;3.0;0.0;0;1;0;0.0;3.1;0.0;0.0;;23.3;0.0;0;0;0.0;0.0;0.02;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.2;0.06;0.45;0.51;0.06;0.51;#E70013
Tajon Buchanan;Tajon Buchanan;MF;Canada;23-313;1999;2.9;1.0;1;1.0;0.0;0.0;1.0;5.0;20.0;4.0;3.0;0.0;3.0;3;4.0;0.0;0.0;player_defense.csv;9.0;3.12;7.0;0.0;0.0;1.0;1.0;0.0;1.0;0.35;1.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;6;6;2;8;0.0;0.0;0;14.0;1.0;2.0;33.3;61.0;89.0;68.5;806.0;261.0;40.0;47.0;85.1;18.0;27.0;66.7;1.0;8.0;12.5;1;0.5;0.5;0.5;4.0;5.0;4.0;2.0;7.0;81.0;8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;4.0;3;260.0;87.0;96.3;3;87.0;2;0;;0;0.0;2.0;7.0;-5.0;-1.73;-1.73;4.1;3.7;0.4;0.14;0.91;131.0;3.0;20.0;42.0;72.0;8.0;131.0;7.0;25.0;28.0;8.0;7.0;95.0;17.0;0;5;0;0.0;1.73;0.0;0.0;;15.0;0.0;0;0;0.9;0.9;0.19;-0.9;-0.9;0;0.0;0.35;0.35;0.0;0.35;1.4;0.33;0.17;0.5;0.33;0.5;#F00B42
Takefusa Kubo;Takefusa Kubo;FW;Japan;21-197;2001;1.0;1.0;1;0.0;1.0;0.0;0.0;0.0;;0.0;3.0;0.0;3.0;0;1.0;0.0;0.0;player_defense.csv;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;2;2;1;0;0.0;0.0;0;4.0;1.0;1.0;50.0;6.0;11.0;54.5;87.0;23.0;4.0;6.0;66.7;2.0;5.0;40.0;0.0;0.0;;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2;90.0;45.0;23.1;2;45.0;0;0;;1;3.0;0.0;2.0;-2.0;-2.0;-2.9;0.2;2.4;-2.2;-2.16;-2.61;23.0;1.0;4.0;10.0;10.0;4.0;23.0;0.0;0.0;;5.0;1.0;13.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#BC002D
Takehiro Tomiyasu;Takehiro Tomiyasu;DF;Japan;24-043;1998;2.1;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;2.0;2.0;0.0;0;0.0;7.0;1.0;player_defense.csv;5.0;2.87;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;0;0.0;0.0;0;12.0;6.0;4.0;60.0;73.0;103.0;70.9;1188.0;500.0;36.0;43.0;83.7;32.0;41.0;78.0;4.0;18.0;22.2;0;0.2;0.1;-0.2;3.0;6.0;2.0;0.0;4.0;91.0;12.0;5.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;3;187.0;62.0;47.9;1;120.0;1;2;34.0;1;2.33;3.0;1.0;2.0;0.96;1.41;2.9;3.2;-0.3;-0.17;-0.02;118.0;11.0;60.0;43.0;15.0;2.0;118.0;0.0;0.0;;2.0;0.0;68.0;1.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.11;0.11;0.0;0.11;#BC002D
Takuma Asano;Takuma Asano;FW;Japan;28-038;1994;1.8;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1;1.0;1.0;0.0;player_defense.csv;3.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;4;0;2;1;0.0;0.0;0;8.0;1.0;9.0;10.0;21.0;28.0;75.0;227.0;44.0;12.0;15.0;80.0;4.0;6.0;66.7;1.0;1.0;100.0;0;0.2;0.0;-0.2;2.0;3.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;165.0;41.0;42.3;0;;0;4;41.0;0;1.75;2.0;1.0;1.0;0.55;0.55;2.7;2.3;0.4;0.26;0.63;49.0;2.0;6.0;16.0;28.0;9.0;49.0;0.0;1.0;0.0;7.0;1.0;27.0;11.0;1;8;2;25.0;4.36;1.09;0.13;0.5;13.2;0.0;0;0;0.7;0.7;0.08;0.3;0.3;1;0.55;0.0;0.55;0.55;0.55;0.9;0.44;0.17;0.6;0.44;0.6;#BC002D
Takumi Minamino;Takumi Minamino;FW;Japan;27-336;1995;0.7;2.0;1;1.0;1.0;0.0;2.0;2.0;100.0;0.0;0.0;0.0;0.0;0;2.0;1.0;0.0;player_defense.csv;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;0;0;3;0.0;0.0;0;4.0;0.0;2.0;0.0;14.0;22.0;63.6;200.0;34.0;9.0;11.0;81.8;4.0;5.0;80.0;1.0;5.0;20.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;20.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3;60.0;20.0;15.4;0;;0;3;20.0;1;1.33;2.0;0.0;2.0;3.0;3.27;0.9;0.8;0.1;0.3;0.49;32.0;1.0;7.0;12.0;13.0;4.0;32.0;0.0;0.0;;2.0;2.0;20.0;5.0;0;2;1;50.0;3.0;1.5;0.0;0.0;15.1;0.0;0;0;0.1;0.1;0.06;-0.1;-0.1;0;0.0;0.0;0.0;0.0;0.0;0.1;0.36;0.0;0.36;0.36;0.36;#BC002D
Tarek Salman;Tarek Salman Salman;DF;Qatar;25-013;1997;0.1;1.0;0;1.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;1;2.0;0.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0.0;0.0;0;1.0;0.0;0.0;;7.0;10.0;70.0;122.0;34.0;3.0;3.0;100.0;4.0;4.0;100.0;0.0;2.0;0.0;0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1;8.0;8.0;3.0;0;;0;1;8.0;2;0.0;0.0;1.0;-1.0;-11.25;-9.53;0.2;0.2;0.0;-0.5;0.22;14.0;1.0;7.0;6.0;1.0;0.0;14.0;0.0;0.0;;0.0;0.0;9.0;0.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;#8C001A
Tariq Lamptey;Tariq Lamptey;DF;Ghana;22-079;2000;1.1;3.0;1;3.0;0.0;0.0;3.0;4.0;75.0;1.0;1.0;1.0;0.0;1;4.0;4.0;0.0;player_defense.csv;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;3;2;0;3;0.0;0.0;0;8.0;0.0;1.0;0.0;21.0;34.0;61.8;315.0;88.0;11.0;13.0;84.6;10.0;16.0;62.5;0.0;4.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;24.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0;2;102.0;51.0;37.8;1;77.0;0;1;25.0;1;1.5;5.0;4.0;1.0;0.88;2.49;2.5;1.9;0.6;0.52;1.6;50.0;7.0;23.0;18.0;10.0;1.0;50.0;0.0;3.0;0.0;1.0;1.0;17.0;3.0;0;1;0;0.0;0.88;0.0;0.0;;15.8;0.0;0;0;0.1;0.1;0.06;-0.1;-0.1;0;0.0;0.0;0.0;0.0;0.0;0.1;0.06;0.0;0.06;0.06;0.06;#FCD116
Teun Koopmeiners;Teun Koopmeiners;MF;Netherlands;24-293;1998;2.4;10.0;5;2.0;8.0;0.0;5.0;8.0;62.5;3.0;2.0;1.0;1.0;4;14.0;4.0;0.0;player_defense.csv;4.0;1.91;2.0;1.0;0.0;1.0;0.0;0.0;2.0;0.96;1.0;1.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;6;1;0;2;0.0;0.0;0;12.0;4.0;3.0;57.1;90.0;119.0;75.6;1448.0;490.0;47.0;53.0;88.7;36.0;42.0;85.7;6.0;11.0;54.5;1;0.2;0.1;0.8;2.0;9.0;0.0;0.0;6.0;112.0;5.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;5;219.0;44.0;45.6;1;78.0;0;4;35.0;0;2.2;6.0;3.0;3.0;1.23;0.2;2.1;4.2;-2.1;-0.99;-1.17;149.0;7.0;32.0;95.0;22.0;0.0;149.0;1.0;2.0;50.0;2.0;4.0;99.0;7.0;0;2;1;50.0;0.82;0.41;0.0;0.0;27.6;0.0;0;0;0.1;0.1;0.04;-0.1;-0.1;0;0.0;0.41;0.41;0.0;0.41;0.3;0.04;0.09;0.13;0.04;0.13;#FF6A00
Theo Hernández;Theo Bernard François Hernández;DF;France;25-073;1997;5.6;16.0;13;11.0;5.0;0.0;10.0;15.0;66.7;5.0;5.0;2.0;3.0;4;20.0;8.0;1.0;player_defense.csv;17.0;3.01;17.0;0.0;0.0;0.0;0.0;0.0;3.0;0.53;3.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;6;13;0;13;0.0;1.0;0;30.0;8.0;4.0;66.7;289.0;339.0;85.3;4672.0;1347.0;156.0;169.0;92.3;105.0;119.0;88.2;25.0;39.0;64.1;2;1.2;1.0;0.8;11.0;23.0;7.0;5.0;16.0;286.0;52.0;7.0;0.0;2.0;45.0;0.0;0.0;0.0;0.0;1.0;4.0;6;508.0;85.0;77.0;5;86.0;4;1;78.0;1;2.67;13.0;5.0;8.0;1.42;1.42;10.9;7.7;3.2;0.56;0.25;383.0;13.0;87.0;198.0;100.0;8.0;383.0;2.0;5.0;40.0;6.0;5.0;248.0;13.0;1;5;2;40.0;0.89;0.35;0.2;0.5;16.7;0.0;0;0;0.4;0.4;0.08;0.6;0.6;1;0.18;0.35;0.53;0.18;0.53;1.6;0.07;0.22;0.29;0.07;0.29;#002395
Thiago Almada;Thiago Ezequiel Almada;MF;Argentina;21-236;2001;0.1;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;player_defense.csv;1.0;12.86;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;;13.0;13.0;100.0;207.0;26.0;5.0;5.0;100.0;7.0;7.0;100.0;0.0;0.0;;0;0.2;0.1;-0.2;1.0;0.0;1.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;7.0;7.0;1.0;0;;0;1;7.0;6;3.0;0.0;0.0;0.0;0.0;-0.92;0.5;0.0;0.5;6.09;4.76;15.0;0.0;0.0;8.0;7.0;0.0;15.0;0.0;0.0;;2.0;0.0;15.0;2.0;0;0;0;;0.0;0.0;;;;0.0;0;0;0.0;0.0;;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;3.16;3.16;0.0;3.16;#6CACE4
